"","id","job_number","year","highest_grade","family_income","tenure","hours_worked","hourly_pay","employer_id","union","job_satisfaction","cohort","avg_age_job_year","male","white","religious","urban","pay_tenure","pay_age"
"7480","9697 _79",1,2012,18,1.54021939182098,0.103846153846153,-1,-1,20080100,0,10,1979,0.348076923076924,1,0,1,1,-6.46153846153851,-38.7692307692305
"7481","9697 _79",1,2014,19,1.51676456494869,2.29615384615385,-1,-1,20080100,0,10,1979,1.25192307692307,1,0,1,0,81.2307692307692,-2.61538461538476
"7482","9697 _79",1,2016,19,1.68147234427026,4.12307692307692,4,4,20080100,0,10,1979,2.33846153846154,1,0,1,0,207.384615384615,304.307692307692
"7483","9699 _79",2,1985,18,0.332927451612951,0,0,0,19820100,0,7,1979,0,1,1,1,0,0,0
"7484","9707 _79",2,2002,18,0.297607713474129,0,0,0,20020200,0,10,1979,0,0,0,1,1,0,0
"7485","9711 _79",1,2004,15,-0.364661623619433,1.32692307692308,1,1,19980100,1,10,1979,-5.66346153846153,0,0,1,1,56.0192307692307,-175.009615384615
"7486","9711 _79",1,2014,16,0.792455232629143,-1.32692307692308,-1,-1,20120100,1,10,1979,5.66346153846154,0,0,1,1,-56.0192307692308,175.009615384615
"7487","9747 _79",1,2014,16,-1.87671949140276,0,0,0,20140100,0,1,1979,-0.666666666666664,1,0,1,1,0,-26.6666666666665
"7488","9747 _79",3,2014,16,-1.87671949140276,-0.0192307692307693,0,0,20140300,0,7,1979,-0.657051282051285,1,0,1,1,-0.76923076923077,-26.2820512820513
"7489","9747 _79",1,2016,16,-0.765660146306782,0.0192307692307692,0,0,20140100,0,7,1979,1.32371794871795,1,0,1,1,0.769230769230766,52.9487179487178
"7490","9756 _79",2,2000,9,-1.2798740947351,1.74038461538461,0,0,19960200,0,4,1979,-4.37019230769231,0,0,1,1,69.6153846153846,-174.807692307692
"7491","9756 _79",1,2008,13,-0.392831791987174,-1.74038461538462,0,0,20060100,0,10,1979,4.37019230769231,0,0,1,1,-69.6153846153846,174.807692307692
"7492","9765 _79",1,1994,12,-0.0275206929737681,0,0,0,19920100,0,7,1979,0,0,0,1,1,0,0
"7493","9778 _79",1,1994,12,1.03502814570234,-10.5288461538462,0,0,19830100,0,7,1979,-5.73557692307692,0,0,1,1,-421.153846153846,-229.423076923077
"7494","9778 _79",1,2016,12,0.458481217870206,10.5288461538462,0,0,19830100,0,10,1979,5.73557692307693,0,0,1,1,421.153846153846,229.423076923077
"7495","9779 _79",1,1994,11,-0.0825816325522073,0.75,-0.545454545454547,-0.545454545454547,19810100,0,7,1979,-10.9204545454545,1,0,1,1,20.2377622377622,-466.027972027972
"7496","9779 _79",1,1996,11,0.363779540021469,2.63461538461539,-0.545454545454547,-0.545454545454547,19810100,0,10,1979,-10.8627622377622,1,0,1,1,95.6223776223776,-463.72027972028
"7497","9779 _79",1,1998,11,0.498126087693974,4.55769230769231,-0.545454545454547,-0.545454545454547,19810100,0,10,1979,-9.8243006993007,1,0,1,0,172.545454545455,-422.181818181818
"7498","9779 _79",1,2000,11,0.524157657488153,7.11538461538461,-0.545454545454547,-0.545454545454547,19810100,0,10,1979,-8.10314685314685,1,0,1,1,274.853146853147,-353.335664335664
"7499","9779 _79",1,2002,11,0.54863362903609,8.94230769230769,-0.545454545454547,-0.545454545454547,19810100,0,10,1979,-7.01660839160839,1,0,1,1,347.93006993007,-309.874125874126
"7500","9779 _79",1,2004,11,0.567362429520431,10.6730769230769,-0.545454545454547,-0.545454545454547,19810100,0,10,1979,-5.88199300699301,1,0,1,1,417.160839160839,-264.48951048951
"7501","9779 _79",1,2008,11,0.421253791037014,-11.3653846153846,-3.54545454545455,-3.54545454545455,20060100,0,4,1979,8.13723776223777,1,0,1,1,-470.666083916084,161.423951048951
"7502","9779 _79",1,2010,11,1.03528505786426,-9.42307692307692,-2.54545454545455,-2.54545454545455,20060100,0,4,1979,9.16608391608391,1,0,1,1,-394.762237762238,245.472027972028
"7503","9779 _79",1,2012,11,1.04350798695776,-6.67307692307692,-1.54545454545455,-1.54545454545455,20060100,0,7,1979,10.7910839160839,1,0,1,1,-283.473776223776,354.827797202797
"7504","9779 _79",1,2014,10,0.904250312296066,-4.46153846153846,-0.545454545454547,-0.545454545454547,20060100,0,7,1979,11.6853146853147,1,0,1,1,-188.223776223776,438.202797202797
"7505","9779 _79",1,2016,10,0.915206590286225,-2.75,11.4545454545455,11.4545454545455,20060100,0,7,1979,12.8295454545455,1,0,1,1,8.77622377622379,1079.7027972028
"7506","9790 _79",2,2014,12,0.60238606181832,0,0,0,20100100,1,4,1979,0,0,0,1,1,0,0
"7507","9812 _79",1,1998,17,-1.03716572857197,-4.45384615384615,0,0,19960100,0,10,1979,-2.37307692307692,1,0,1,1,-178.153846153846,-94.9230769230769
"7508","9812 _79",1,2000,17,-0.729293824839115,-2.33846153846154,0,0,19960100,1,7,1979,-1.43076923076923,1,0,1,1,-93.5384615384615,-57.2307692307693
"7509","9812 _79",1,2002,17,-0.549958759530529,-0.280769230769232,0,0,19960100,1,10,1979,-0.459615384615383,1,0,1,1,-11.2307692307692,-18.3846153846155
"7510","9812 _79",1,2004,17,-0.72359600663933,1.79615384615385,0,0,19960100,0,7,1979,1.50192307692308,1,0,1,1,71.8461538461539,60.0769230769231
"7511","9812 _79",1,2008,16,-2.00216767141351,5.27692307692308,0,0,19960100,0,10,1979,2.76153846153846,1,0,1,0,211.076923076923,110.461538461538
"7512","9815 _79",1,1994,10,-0.668899893660626,0,0,0,19940100,0,10,1979,0,1,0,1,1,0,0
"7513","9820 _79",1,1994,16,-0.175891980242449,-11.0034965034965,13.1818181818182,13.1818181818182,19900200,0,7,1979,-5.77097902097902,0,0,1,1,-464.423076923077,126.302447552447
"7514","9820 _79",1,1996,18,-0.238385973743323,-9.04195804195804,-6.81818181818182,-6.81818181818182,19900200,1,7,1979,-4.75174825174825,0,0,1,1,-463.653846153846,-434.082167832168
"7515","9820 _79",1,1998,19,-0.344042842559116,-7.08041958041958,-6.81818181818182,-6.81818181818182,19900200,1,7,1979,-3.73251748251748,0,0,1,1,-385.192307692308,-393.312937062937
"7516","9820 _79",1,2000,19,0.0138145608142075,-4.92657342657343,-1.81818181818182,-1.81818181818182,19900200,1,10,1979,-2.80944055944055,0,0,1,1,-249.230769230769,-191.293706293706
"7517","9820 _79",1,2002,19,0.264681205690957,-2.96503496503496,3.18181818181818,3.18181818181818,19900200,1,7,1979,-1.79020979020979,0,0,1,1,-101.346153846154,24.7639860139859
"7518","9820 _79",1,2004,19,0.326945818787665,-1.0034965034965,-6.81818181818182,-6.81818181818182,19900200,1,7,1979,0.22902097902098,0,0,1,1,-142.115384615385,-234.851398601399
"7519","9820 _79",1,2008,16,0.389210431884374,2.68881118881119,3.18181818181818,3.18181818181818,19900200,1,10,1979,1.38286713286713,0,0,1,1,181.346153846154,183.417832167832
"7520","9820 _79",1,2010,18,0.451475044981082,4.65034965034965,1.51515151515152,1.51515151515152,19900200,1,10,1979,2.4020979020979,0,0,1,1,246.858974358974,170.661421911422
"7521","9820 _79",1,2012,18,0.513739658077791,7.41958041958042,-0.151515151515156,-0.151515151515156,19900200,1,7,1979,4.01748251748252,0,0,1,1,343.525641025641,182.328088578088
"7522","9820 _79",1,2014,16,0.305137802376954,9.65034965034965,-1.81818181818182,-1.81818181818182,19900200,1,7,1979,4.9020979020979,0,0,1,1,406.730769230769,155.725524475524
"7523","9820 _79",1,2016,16,0.387169444275868,11.6118881118881,3.18181818181818,3.18181818181818,19900200,1,7,1979,5.92132867132867,0,0,1,1,627.5,410.340909090909
"7524","9825 _79",1,1998,12,-0.191938492474103,-4.37980769230769,0,0,19980100,1,10,1979,-1.56009615384615,1,0,1,1,-175.192307692308,-62.4038461538462
"7525","9825 _79",2,1998,12,-0.191938492474103,-2.59134615384615,0,0,19900200,0,10,1979,-2.45432692307692,1,0,1,1,-103.653846153846,-98.1730769230769
"7526","9825 _79",1,2004,12,-0.556547385083798,1.79326923076923,0,0,19980100,1,10,1979,1.35336538461539,1,0,1,1,71.7307692307693,54.1346153846155
"7527","9825 _79",1,2008,12,0.551614227560686,5.17788461538461,0,0,19980100,1,10,1979,2.66105769230769,1,0,1,1,207.115384615385,106.442307692308
"7528","9832 _79",1,2002,12,-0.131258636517062,-0.221153846153846,0,0,20020100,0,10,1979,-0.88942307692308,0,0,1,1,-8.84615384615385,-35.5769230769233
"7529","9832 _79",2,2002,12,-0.131258636517062,-0.0288461538461537,0,0,20020200,1,7,1979,-0.98557692307692,0,0,1,1,-1.15384615384615,-39.4230769230767
"7530","9832 _79",1,2004,12,-0.216354512057196,-0.682692307692308,0,0,20040100,1,10,1979,1.34134615384615,0,0,1,1,-27.3076923076923,53.6538461538462
"7531","9832 _79",2,2004,12,-0.216354512057196,0.932692307692307,0,0,20020100,1,7,1979,0.533653846153847,0,0,1,1,37.3076923076923,21.3461538461538
"7532","9836 _79",1,1994,11,-0.540357351059951,-3.4375,0,0,19850100,0,10,1979,-1.78125,1,0,1,1,-137.5,-71.25
"7533","9836 _79",1,1996,11,-0.596485882299065,-1.55288461538461,0,0,19850100,0,10,1979,-0.723557692307693,1,0,1,1,-62.1153846153846,-28.9423076923076
"7534","9836 _79",1,1998,11,0.00489514680473846,0.466346153846153,0,0,19850100,1,10,1979,0.266826923076923,1,0,1,0,18.6538461538462,10.6730769230769
"7535","9836 _79",1,2002,11,-0.668738530680978,4.52403846153846,0,0,19850100,1,7,1979,2.23798076923077,1,0,1,0,180.961538461538,89.5192307692307
"7536","9839 _79",1,1994,12,0.292105971489505,0.240384615384615,0,0,19920100,1,7,1979,-7.12019230769231,0,0,1,1,9.61538461538461,-284.807692307692
"7537","9839 _79",1,2008,16,0.162683137713243,-0.240384615384615,0,0,20060100,0,10,1979,7.12019230769231,0,0,1,1,-9.61538461538461,284.807692307692
"7538","9840 _79",1,1994,17,-0.545194151487694,-5.7275641025641,0,0,19940100,0,10,1979,-8.46955128205128,0,0,1,1,-229.102564102564,-338.782051282051
"7539","9840 _79",1,1996,17,-0.18784654829974,-3.84294871794872,0,0,19940100,1,10,1979,-7.41185897435898,0,0,1,1,-153.717948717949,-296.474358974359
"7540","9840 _79",1,1998,15,-0.299138833431266,-1.55448717948718,0,0,19940100,1,4,1979,-6.55608974358974,0,0,1,1,-62.1794871794872,-262.24358974359
"7541","9840 _79",1,2000,15,0.0704434283666586,0.445512820512821,0,0,19940100,1,10,1979,-5.55608974358974,0,0,1,1,17.8205128205128,-222.24358974359
"7542","9840 _79",1,2002,20,-0.225943376161096,2.25320512820513,0,0,19940100,1,10,1979,-4.4599358974359,0,0,1,1,90.1282051282051,-178.397435897436
"7543","9840 _79",1,2004,20,0.0696649677908638,4.06089743589744,0,0,19940100,1,7,1979,-3.36378205128206,0,0,1,1,162.435897435897,-134.551282051282
"7544","9840 _79",1,2008,14,-0.441120819023908,-4.86217948717949,0,0,20080100,1,7,1979,5.09775641025641,0,0,1,1,-194.487179487179,203.910256410256
"7545","9840 _79",2,2008,14,-0.441120819023908,6.31089743589744,0,0,19940100,1,1,1979,-0.488782051282058,0,0,1,1,252.435897435897,-19.5512820512822
"7546","9840 _79",1,2010,14,-0.17152191490824,-2.95833333333333,0,0,20080100,1,10,1979,6.14583333333333,0,0,1,1,-118.333333333333,245.833333333333
"7547","9840 _79",1,2012,14,0.0695441621714554,-0.227564102564102,0,0,20080100,1,10,1979,6.78044871794872,0,0,1,1,-9.10256410256409,271.217948717949
"7548","9840 _79",1,2014,14,0.131818503811976,1.96474358974359,0,0,20080100,1,7,1979,8.68429487179487,0,0,1,1,78.5897435897436,347.371794871795
"7549","9840 _79",1,2016,14,0.194092845452495,4.13782051282051,0,0,20080100,1,10,1979,9.59775641025641,0,0,1,1,165.51282051282,383.910256410256
"7550","9857 _79",1,2002,15,0.637863913360643,0,0,0,20020100,0,7,1979,0,1,0,1,1,0,0
"7551","9859 _79",1,1994,12,-0.360207383496602,-5.08974358974359,0,0,19800100,0,10,1979,-2.4551282051282,1,0,1,1,-203.589743589744,-98.2051282051282
"7552","9859 _79",1,1996,12,-0.356835380715625,-3.22435897435897,0,0,19800100,1,10,1979,-1.38782051282051,1,0,1,1,-128.974358974359,-55.5128205128206
"7553","9859 _79",1,1998,12,-0.0126925590195412,-1.1474358974359,0,0,19800100,1,7,1979,-0.426282051282051,1,0,1,1,-45.8974358974359,-17.0512820512822
"7554","9859 _79",1,2000,12,-0.0361645009437233,0.967948717948719,0,0,19800100,1,7,1979,0.516025641025642,1,0,1,1,38.7179487179487,20.6410256410256
"7555","9859 _79",1,2002,12,-0.000337123881077872,3.08333333333333,0,0,19800100,1,10,1979,1.45833333333334,1,0,1,1,123.333333333333,58.3333333333333
"7556","9859 _79",1,2004,12,0.0354902531815675,5.41025641025641,0,0,19800100,1,7,1979,2.2948717948718,1,0,1,1,216.410256410256,91.7948717948718
"7557","9868 _79",5,2002,12,0.143173495990425,-0.346153846153846,0,0,20020500,1,7,1979,-6.82692307692307,1,0,1,1,-13.8461538461538,-273.076923076923
"7558","9868 _79",1,2016,13,0.282284360120046,0.346153846153846,0,0,20160100,1,10,1979,6.82692307692308,1,0,1,1,13.8461538461538,273.076923076923
"7559","9873 _79",1,1994,16,0.0844695743799928,-6.09023668639053,-0.153846153846153,-0.153846153846153,19910100,1,7,1979,-6.95488165680473,1,0,1,1,-246.227810650888,-284.373274161736
"7560","9873 _79",1,1996,16,0.275769763980184,-4.18639053254438,-0.153846153846153,-0.153846153846153,19910100,1,10,1979,-5.90680473372781,1,0,1,1,-170.073964497041,-242.450197238659
"7561","9873 _79",1,1998,16,0.215562533246871,-7.57100591715976,-0.153846153846153,-0.153846153846153,19980100,1,7,1979,-2.21449704142012,1,0,1,1,-305.458579881657,-94.757889546351
"7562","9873 _79",3,1998,16,0.215562533246871,-3.93639053254438,-0.153846153846153,-0.153846153846153,19910100,1,7,1979,-4.03180473372781,1,0,1,1,-160.073964497041,-167.450197238659
"7563","9873 _79",1,2000,16,0.551614227560686,-5.22485207100592,-0.153846153846153,-0.153846153846153,19980100,1,10,1979,-1.38757396449704,1,0,1,1,-211.612426035503,-61.6809664694281
"7564","9873 _79",2,2000,16,0.551614227560686,-1.59023668639053,-0.153846153846153,-0.153846153846153,19910100,1,10,1979,-3.20488165680474,1,0,1,1,-66.2278106508875,-134.373274161736
"7565","9873 _79",1,2002,16,0.405534316186515,-3.57100591715976,-0.153846153846153,-0.153846153846153,19980100,0,7,1979,-0.214497041420117,1,0,1,1,-145.458579881657,-14.757889546351
"7566","9873 _79",1,2004,16,0.390030309039977,-1.55177514792899,-0.153846153846153,-0.153846153846153,19980100,1,7,1979,0.775887573964496,1,0,1,1,-64.689349112426,24.8574950690336
"7567","9873 _79",1,2008,16,1.0624358831042,2.54437869822485,-0.153846153846153,-0.153846153846153,19980100,1,10,1979,2.72781065088757,1,0,1,1,99.1568047337278,102.934418145956
"7568","9873 _79",1,2010,16,0.907452520377285,4.50591715976331,0.179487179487182,0.179487179487182,19980100,1,10,1979,3.74704142011834,1,0,1,1,182.285009861933,156.703648915187
"7569","9873 _79",1,2012,16,1.0045422594608,6.87130177514793,0.512820512820511,0.512820512820511,19980100,1,4,1979,4.56434911242604,1,0,1,0,283.143984220907,202.940828402367
"7570","9873 _79",1,2014,16,0.51277478713688,8.96745562130177,0.846153846153847,0.846153846153847,19980100,1,7,1979,5.51627218934912,1,0,1,0,374.541420118343,255.242110453649
"7571","9873 _79",1,2016,16,0.471076197121326,10.8328402366864,-0.153846153846153,-0.153846153846153,19980100,1,10,1979,6.5835798816568,1,0,1,0,430.695266272189,257.165187376726
"7572","9895 _79",1,1996,13,-0.713069593652342,0,0,0,19940100,0,7,1979,0,0,0,1,1,0,0
"7573","9896 _79",1,1994,16,0.184429419722566,4.64335664335664,-2.27272727272727,-2.27272727272727,19820100,0,10,1979,-11.5944055944056,0,0,1,1,164.624125874126,-560.039335664336
"7574","9896 _79",1,1996,17,0.782582169143442,-5.64510489510489,2.72727272727273,2.72727272727273,19960100,1,10,1979,-4.45017482517482,0,0,1,1,-240.856643356643,-92.2989510489508
"7575","9896 _79",3,1996,17,0.782582169143442,-1.81818181818182,-2.27272727272727,-2.27272727272727,19900200,0,7,1979,-6.36363636363637,0,0,1,1,-93.8374125874126,-350.808566433567
"7576","9896 _79",1,1998,17,0.543246061256019,-3.41433566433566,7.72727272727273,7.72727272727273,19960100,1,10,1979,-3.56555944055944,0,0,1,1,-123.26048951049,133.902972027972
"7577","9896 _79",1,2000,17,0.70576349016744,-1.62587412587413,-2.27272727272727,-2.27272727272727,19960100,1,7,1979,-2.45979020979021,0,0,1,1,-86.1451048951049,-194.65472027972
"7578","9896 _79",1,2002,17,0.637863913360643,-5.04895104895105,-7.27272727272727,-7.27272727272727,20020100,1,10,1979,1.25174825174825,0,0,1,1,-232.106643356643,-256.673951048951
"7579","9896 _79",1,2004,17,0.760560388826091,-3.33741258741259,-7.27272727272727,-7.27272727272727,20020100,1,10,1979,3.39597902097902,0,0,1,1,-172.202797202797,-181.625874125874
"7580","9896 _79",1,2008,18,0.733934130930523,0.739510489510489,2.72727272727273,2.72727272727273,20020100,1,10,1979,4.35751748251749,0,0,1,1,46.4510489510489,304.047202797203
"7581","9896 _79",1,2010,18,0.725913859825711,2.60489510489511,2.72727272727273,2.72727272727273,20020100,1,10,1979,5.42482517482518,0,0,1,1,130.393356643357,352.076048951049
"7582","9896 _79",1,2012,18,0.343977152134398,5.31643356643357,2.72727272727273,2.72727272727273,20020100,0,7,1979,6.06905594405595,0,0,1,1,252.412587412587,381.066433566434
"7583","9896 _79",1,2014,18,0.238889286247424,7.58566433566433,2.72727272727273,2.72727272727273,20020100,0,10,1979,7.93444055944056,0,0,1,1,354.527972027972,465.008741258741
"7584","9905 _79",1,1994,11,-0.177889941835844,-11.0173076923077,1.8,1.8,19850100,1,7,1979,-5.79134615384615,1,0,1,1,-421.965384615385,-181.617307692308
"7585","9905 _79",1,1996,11,0.00133704618292185,-9.49807692307692,-0.200000000000003,-0.200000000000003,19850100,1,7,1979,-4.55096153846154,1,0,1,1,-382.003846153846,-187.598076923077
"7586","9905 _79",1,1998,11,-0.149891115452442,-7.325,-0.200000000000003,-0.200000000000003,19850100,1,7,1979,-3.6375,1,0,1,1,-295.080769230769,-151.059615384615
"7587","9905 _79",1,2000,11,-0.0888170922828717,-5.40192307692308,-0.200000000000003,-0.200000000000003,19850100,1,1,1979,-2.59903846153846,1,0,1,1,-218.157692307692,-109.521153846154
"7588","9905 _79",1,2004,11,-0.0277430691133009,-1.59423076923077,-0.200000000000003,-0.200000000000003,19850100,1,7,1979,-0.502884615384616,1,0,1,1,-65.85,-25.6750000000002
"7589","9905 _79",1,2008,12,0.112253041161312,2.48269230769231,-0.200000000000003,-0.200000000000003,19850100,1,7,1979,1.45865384615384,1,0,1,1,97.2269230769231,52.7865384615382
"7590","9905 _79",1,2010,12,-0.108311519986831,4.46346153846154,-0.200000000000003,-0.200000000000003,19850100,1,7,1979,2.46826923076923,1,0,1,1,176.457692307692,93.1711538461539
"7591","9905 _79",1,2012,12,-0.141523032511964,7.32884615384615,-0.200000000000003,-0.200000000000003,19850100,1,7,1979,4.03557692307692,1,0,1,1,291.073076923077,155.863461538461
"7592","9905 _79",1,2014,12,-0.440639046090228,9.25192307692308,-0.200000000000003,-0.200000000000003,19850100,1,4,1979,4.07403846153846,1,0,1,1,367.996153846154,157.401923076923
"7593","9905 _79",1,2016,12,-0.323840621138558,11.3096153846154,-0.200000000000003,-0.200000000000003,19850100,1,7,1979,5.04519230769231,1,0,1,1,450.303846153846,196.248076923077
"7594","9913 _79",2,1994,10,-1.51064928944137,0,0,0,19930100,0,1,1979,0,0,0,1,1,0,0
"7595","9925 _79",1,2002,12,0.162975830636555,2.53461538461538,0,0,19940100,0,7,1979,-8.46730769230769,0,0,1,1,101.384615384615,-338.692307692308
"7596","9925 _79",1,2004,12,0.853478350072557,4.26538461538462,0,0,19940100,0,7,1979,-6.33269230769231,0,0,1,1,170.615384615385,-253.307692307692
"7597","9925 _79",1,2010,13,0.501990887357083,-5.38846153846154,0,0,20100100,1,10,1979,3.49423076923077,0,0,1,1,-215.538461538462,139.769230769231
"7598","9925 _79",1,2012,12,0.441614485896448,-3.1,0,0,20100100,1,7,1979,4.35,0,0,1,0,-124,174
"7599","9925 _79",1,2016,12,0.725966027418364,1.68846153846154,0,0,20100100,1,7,1979,6.95576923076923,0,0,1,0,67.5384615384615,278.23076923077
"7600","9928 _79",1,1994,14,0.0584945044909375,-11.0297202797203,0,0,19890100,1,7,1979,-5.75786713286713,1,0,1,1,-441.188811188811,-230.314685314685
"7601","9928 _79",1,1996,14,0.0464102827153994,-9.2027972027972,0,0,19890100,1,7,1979,-4.67132867132867,1,0,1,1,-368.111888111888,-186.853146853147
"7602","9928 _79",1,1998,14,0.231094134953548,-7.10664335664335,0,0,19890100,1,10,1979,-3.71940559440559,1,0,1,1,-284.265734265734,-148.776223776224
"7603","9928 _79",1,2000,14,0.334686375891216,-5.06818181818182,0,0,19890100,1,7,1979,-2.73863636363636,1,0,1,1,-202.727272727273,-109.545454545454
"7604","9928 _79",1,2002,14,0.342021663311408,-3.33741258741259,0,0,19890100,1,7,1979,-1.60402097902098,1,0,1,1,-133.496503496503,-64.1608391608393
"7605","9928 _79",1,2004,14,0.117166980503679,-1.16433566433566,0,0,19890100,1,7,1979,0.30944055944056,1,0,1,1,-46.5734265734266,12.3776223776224
"7606","9928 _79",1,2008,14,0.178943422507768,2.95104895104895,0,0,19890100,1,10,1979,1.25174825174825,1,0,1,1,118.041958041958,50.0699300699303
"7607","9928 _79",1,2010,14,0.214312289981189,4.58566433566434,0,0,19890100,1,7,1979,2.43444055944056,1,0,1,1,183.426573426573,97.3776223776224
"7608","9928 _79",1,2012,14,0.130405958942383,7.41258741258741,0,0,19890100,1,10,1979,4.02097902097902,1,0,1,1,296.503496503497,160.839160839161
"7609","9928 _79",1,2014,14,0.130802095190923,9.62412587412588,0,0,19890100,1,10,1979,4.91520979020979,1,0,1,1,384.965034965035,196.608391608392
"7610","9928 _79",1,2016,14,0.345197393649551,12.3356643356643,0,0,19890100,1,10,1979,5.55944055944056,1,0,1,1,493.426573426573,222.377622377622
"7611","9940 _79",1,1996,9,-0.86363674217929,-2.02564102564103,5,5,19890100,1,10,1979,-0.987179487179489,0,0,1,1,-42.1153846153846,139.391025641026
"7612","9940 _79",1,1998,9,-0.986203473860982,-0.198717948717949,-5,-5,19890100,1,10,1979,0.0993589743589709,0,0,1,1,-49.9038461538461,-176.714743589744
"7613","9940 _79",1,2000,9,-0.952428447940619,2.22435897435897,0,0,19890100,1,7,1979,0.887820512820511,0,0,1,1,92.0192307692308,37.323717948718
"7614","9961 _79",1,1994,13,0.712728911678967,-10.4096153846154,0,0,19900100,1,10,1979,-4.79519230769231,1,0,1,1,-416.384615384615,-191.807692307692
"7615","9961 _79",1,1996,13,0.681230514837338,-8.37115384615385,0,0,19900100,1,7,1979,-3.81442307692308,1,0,1,1,-334.846153846154,-152.576923076923
"7616","9961 _79",1,1998,13,0.766387611787923,-6.48653846153846,0,0,19900100,1,10,1979,-3.75673076923077,1,0,1,1,-259.461538461538,-150.269230769231
"7617","9961 _79",1,2000,13,0.796734528952975,-4.42884615384615,0,0,19900100,1,10,1979,-1.78557692307692,1,0,1,1,-177.153846153846,-71.4230769230769
"7618","9961 _79",1,2002,13,0.836313213947339,-2.50576923076923,0,0,19900100,1,10,1979,-1.74711538461538,1,0,1,1,-100.230769230769,-69.8846153846152
"7619","9961 _79",1,2004,13,0.328473156377527,-0.178846153846154,0,0,19900100,1,10,1979,0.0894230769230759,1,0,1,1,-7.15384615384608,3.57692307692309
"7620","9961 _79",1,2008,12,0.213188516208742,4.09038461538461,0,0,19900100,1,10,1979,1.95480769230769,1,0,1,1,163.615384615385,78.1923076923076
"7621","9961 _79",1,2010,12,0.295751534748083,5.475,0,0,19900100,1,7,1979,2.2625,1,0,1,1,219,90.5000000000002
"7622","9961 _79",1,2014,12,0.448236953560738,10.7057692307692,0,0,19900100,1,10,1979,5.64711538461538,1,0,1,1,428.230769230769,225.884615384615
"7623","9961 _79",1,2016,12,0.438286732717355,12.1096153846154,0,0,19900100,1,10,1979,5.94519230769231,1,0,1,1,484.384615384615,237.807692307693
"7624","10006 _79",1,1994,16,0.698954706333488,-0.948224852071005,-1.53846153846154,-1.53846153846154,19880100,0,10,1979,-9.67973372781065,1,0,1,1,-61.1957593688363,-462.09442800789
"7625","10006 _79",1,1996,16,0.707547596803492,-5.33284023668639,-1.53846153846154,-1.53846153846154,19960100,0,10,1979,-5.48742603550296,1,0,1,1,-236.580374753452,-294.402120315582
"7626","10006 _79",2,1996,16,0.707547596803492,-0.621301775147929,-1.53846153846154,-1.53846153846154,19880100,0,7,1979,-7.84319526627219,1,0,1,1,-48.1188362919132,-388.632889546351
"7627","10006 _79",1,1998,16,0.789644289972006,-3.42899408284024,-1.53846153846154,-1.53846153846154,19960100,0,10,1979,-4.43934911242604,1,0,1,0,-160.426528599606,-252.479043392505
"7628","10006 _79",1,2000,16,0.774755794765627,-6.85207100591716,-1.53846153846154,-1.53846153846154,20000100,0,10,1979,-0.727810650887577,1,0,1,1,-297.349605522682,-104.017504930967
"7629","10006 _79",2,2000,16,0.774755794765627,-1.56360946745562,-1.53846153846154,-1.53846153846154,19960100,0,10,1979,-3.37204142011834,1,0,1,1,-85.8111439842209,-209.786735700197
"7630","10006 _79",1,2002,16,0.826262953473945,-4.92899408284024,-1.53846153846154,-1.53846153846154,20000100,0,10,1979,0.310650887573964,1,0,1,0,-220.426528599606,-62.479043392505
"7631","10006 _79",1,2004,16,0.930264951087668,-3.02514792899408,-1.53846153846154,-1.53846153846154,20000100,0,10,1979,2.35872781065089,1,0,1,0,-144.272682445759,19.4440335305721
"7632","10006 _79",1,2008,16,1.15774552178606,0.705621301775148,-1.53846153846154,-1.53846153846154,20000100,0,10,1979,3.49334319526627,1,0,1,1,4.95808678500987,64.8286489151872
"7633","10006 _79",1,2010,16,1.06807468339141,2.68639053254438,0.128205128205124,0.128205128205124,20000100,0,10,1979,4.50295857988166,1,0,1,0,100.535009861933,182.040187376726
"7634","10006 _79",1,2012,16,0.952203096383048,5.76331360946746,1.7948717948718,1.7948717948718,20000100,0,10,1979,5.96449704142012,1,0,1,1,250.21449704142,322.200443786982
"7635","10006 _79",1,2014,16,1.084220543336,7.82100591715976,3.46153846153846,3.46153846153846,20000100,0,10,1979,6.93565088757396,1,0,1,1,364.285009861933,445.165187376725
"7636","10006 _79",1,2016,16,1.1916028808052,9.72485207100592,8.46153846153846,8.46153846153846,20000100,0,10,1979,7.98372781065089,1,0,1,1,534.188856015779,740.213264299803
"7637","10010 _79",1,2004,20,0.409979022512857,-6.74358974358974,-7.5,-7.5,20040100,1,7,1979,-3.29487179487179,0,0,1,1,-432.980769230769,-495.731837606838
"7638","10010 _79",1,2008,20,0.813976202670979,-3.12820512820513,-7.5,-7.5,20040100,1,7,1979,-1.1025641025641,0,0,1,1,-252.211538461538,-386.116452991453
"7639","10010 _79",1,2010,20,0.892185155172459,-1.12820512820513,-4.16666666666666,-4.16666666666666,20040100,1,7,1979,-0.102564102564102,0,0,1,1,-127.083333333333,-195.347222222222
"7640","10010 _79",1,2012,20,0.945263557587742,1.64102564102564,-0.833333333333336,-0.833333333333336,20040100,1,7,1979,0.512820512820518,0,0,1,1,54.9679487179487,-19.7061965811968
"7641","10010 _79",1,2014,18,0.938855604314343,3.75641025641026,2.5,2.5,20040100,1,7,1979,1.45512820512821,0,0,1,1,216.25,179.652777777778
